OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2409,2004-037B,2026-03-21T05:42:18.993312,12.45321244,.00145615,82.4892,24.1418,109.6630,250.6023,0,U,28420,999,97660,.23684306E-4,.13E-6,0
AMC-15,2004-041A,2026-03-21T05:47:54.937248,1.00271830,.00022907,0.0069,241.5771,116.1473,162.9786,0,U,28446,999,7842,0,-.87E-6,0
JB-3 3 (ZY 2C),2004-044A,2026-03-20T23:44:00.724992,15.18622673,.00342599,97.2640,236.9006,167.3162,192.8943,0,U,28470,999,17439,.24895743E-3,.5166E-4,0
NAVSTAR 56 (USA 180),2004-045A,2026-03-21T03:12:43.223904,2.00574119,.01706038,55.1851,328.4447,313.4768,107.0495,0,U,28474,999,15666,0,-.57E-6,0
SWIFT,2004-047A,2026-03-20T10:01:31.703520,15.60230744,.00039679,20.5525,145.4998,156.4873,203.5753,0,U,28485,999,17294,.4821145E-3,.42058E-3,0
NANOSAT-1,2004-049B,2026-03-20T22:39:26.243136,14.79953558,.0003517,98.2120,214.5306,199.5694,160.5382,0,U,28493,999,14239,.15818634E-3,.114E-4,0
COSMOS 2414,2005-002A,2026-03-21T03:40:02.435808,13.87917233,.00391876,82.9463,110.2452,218.7639,141.0712,0,U,28521,999,7160,.42281856E-4,.66E-6,0
NSS-10,2005-003A,2026-03-20T20:04:11.639712,1.00271737,.00032553,6.2271,71.5103,277.1564,93.2974,0,U,28526,999,5227,0,-.246E-5,0
INMARSAT 4-F1,2005-009A,2026-03-21T03:56:22.185888,1.00271099,.0002821,5.0495,42.7104,338.8778,34.3082,0,U,28628,999,7679,0,.37E-6,0
IRS-P5 (CARTOSAT-1),2005-017A,2026-03-21T02:12:36.601056,14.90802731,.00018125,97.5400,107.1304,55.7923,304.3468,0,U,28649,999,13069,.14825248E-3,.1406E-4,0
DIRECTV 8,2005-019A,2026-03-21T04:01:38.626752,1.00271393,.00032241,0.0170,117.5105,252.9194,109.6112,0,U,28659,999,7619,0,.3E-7,0
GALAXY 28 (G-28),2005-022A,2026-03-21T02:29:55.095360,1.00271617,.00020833,3.0718,80.0228,291.3871,177.6005,0,U,28702,999,5109,0,-.196E-5,0
SJ-7,2005-024A,2026-03-21T01:24:37.190592,15.20160017,.00154881,97.7382,107.8391,344.2913,15.7838,0,U,28737,999,13463,.36499354E-3,.7851E-4,0
THAICOM 4,2005-028A,2026-03-21T01:28:38.505792,1.00273232,.00018893,0.0167,114.2407,247.7630,318.2098,0,U,28786,999,5136,0,-.36E-5,0
REIMEI (INDEX),2005-031B,2026-03-21T05:14:06.042336,15.09980855,.00205968,98.0009,200.2177,52.8433,307.4672,0,U,28810,999,11771,.40687752E-3,.6571E-4,0
ANIK F1R,2005-036A,2026-03-21T02:34:59.989728,1.00271609,.0003008,4.0864,77.6642,311.6105,80.8071,0,U,28868,999,4557,0,-.71E-6,0
NAVSTAR 57 (USA 183),2005-038A,2026-03-20T14:47:35.258784,2.00571778,.0128367,54.9510,276.7500,295.5432,71.6816,0,U,28874,999,15006,0,.15E-6,0
SYRACUSE 3A,2005-041B,2026-03-21T05:01:23.450880,1.00272837,.00037718,4.4189,76.9190,286.3828,296.9594,0,U,28885,999,7486,0,.135E-5,0
BEIJING 1,2005-043A,2026-03-21T07:05:36.847104,14.63470072,.0014254,98.2752,213.0909,192.0582,168.0280,0,U,28890,999,8779,.4267344E-4,.172E-5,0
SINAH 1,2005-043D,2026-03-21T05:40:16.451328,14.64085547,.0014372,98.2705,214.1126,186.9726,173.1279,0,U,28893,999,8765,.83926082E-4,.392E-5,0
CUBESAT XI-V,2005-043F,2026-03-20T09:15:09.951840,14.72362546,.00151961,98.2855,233.2132,125.4381,234.8247,0,U,28895,999,8868,.25140431E-3,.1541E-4,0
INMARSAT 4-F2,2005-044A,2026-03-21T05:29:13.281216,1.00270902,.00026533,4.9800,43.7903,332.7135,28.0399,0,U,28899,999,7463,0,-.256E-5,0
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-03-21T05:44:02.546304,12.55597279,.0008581,82.4744,3.9017,12.7978,103.4562,0,U,28908,999,92786,.20591362E-3,.44E-6,0
METEOSAT-9 (MSG-2),2005-049B,2026-03-20T11:54:31.417344,1.00269876,.00002995,9.1606,55.0194,148.9044,198.4206,0,U,28912,999,610,0,.131E-5,0
EUTELSAT 174A,2005-052A,2026-03-21T03:55:14.793888,1.00270831,.00062209,3.9949,77.6012,282.4689,51.4008,0,U,28924,999,5144,0,.13E-6,0
ECHOSTAR 10,2006-003A,2026-03-21T05:30:29.119680,1.00270351,.00019626,0.0351,319.5035,356.7854,194.8950,0,U,28935,999,7358,0,-.53E-6,0
SPAINSAT,2006-007A,2026-03-20T14:08:17.240352,1.00271201,.00042956,0.3329,88.3697,278.9257,352.7040,0,U,28945,999,7333,0,-.214E-5,0
JCSAT-5A,2006-010A,2026-03-21T05:25:58.592640,1.00270736,.0002103,0.8798,85.2881,330.6560,336.3575,0,U,29045,999,7288,0,-.325E-5,0
ASTRA 1KR,2006-012A,2026-03-21T05:54:38.596320,1.00270517,.00034364,0.2459,81.9405,269.4466,295.0028,0,U,29055,999,4481,0,.121E-5,0
RESURS-DK 1,2006-021A,2026-03-20T18:37:46.962336,15.12817965,.00007822,69.9338,208.3434,127.4073,232.7165,0,U,29228,999,8920,.17014071E-3,.2889E-4,0
GALAXY 16 (G-16),2006-023A,2026-03-21T03:45:38.548224,1.00271548,.00026101,0.0212,209.1528,148.3704,138.5573,0,U,29236,999,7209,0,-.125E-5,0
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-03-21T05:47:50.287200,14.64596895,.00144364,97.8299,268.9375,358.4536,116.3784,0,U,29268,999,4860,.15294731E-4,.36E-6,0
EUTELSAT 33F,2006-032A,2026-03-21T04:57:38.810016,1.00270017,.00034059,1.4330,83.2297,273.7115,289.2781,0,U,29270,999,4642,0,.158E-5,0
JCSAT-3A,2006-033A,2026-03-21T05:32:38.577120,1.00271949,.0002045,0.0153,236.3924,129.6578,23.8478,0,U,29272,999,4685,0,-.343E-5,0
SYRACUSE 3B,2006-033B,2026-03-21T02:45:09.914112,0.98626266,.00048802,2.6750,81.2455,265.8461,167.9210,0,U,29273,999,7179,0,-.101E-5,0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-03-21T00:12:28.660320,1.00272301,.0001767,1.5557,84.0932,308.7627,261.8496,0,U,29349,999,4043,0,-.355E-5,0
HINODE (SOLAR-B),2006-041A,2026-03-21T00:27:07.119360,14.68490742,.00169303,98.0615,97.4542,203.6351,156.4078,0,U,29479,999,4193,.10801859E-3,.578E-5,0
NAVSTAR 58 (USA 190),2006-042A,2026-03-21T01:00:35.165088,2.00574541,.01064613,54.6984,154.8395,53.0583,158.7372,0,U,29486,999,14262,0,.42E-6,0
DIRECTV 9S,2006-043A,2026-03-21T05:45:50.471136,1.00271507,.00032882,2.1926,81.9589,287.3591,154.7063,0,U,29494,999,5050,0,-.11E-5,0
OPTUS D1,2006-043B,2026-03-21T03:48:52.905024,1.00272427,.00037444,2.8069,80.7311,279.4550,27.6883,0,U,29495,999,7123,0,-.18E-5,0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-03-21T06:19:56.908704,15.15855276,.00047358,97.6469,120.6904,88.1721,272.0054,0,U,29505,999,5894,.31481768E-3,.5955E-4,0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-03-21T07:08:04.223904,15.01053271,.00134049,97.7076,109.9396,6.7669,353.3734,0,U,29506,999,5755,.14608255E-3,.181E-4,0
DMSP 5D-3 F17 (USA 191),2006-050A,2026-03-21T06:35:49.188768,14.14968967,.0009172,98.7413,88.6349,311.7748,48.2641,0,U,29522,999,99998,.8877183E-4,.128E-5,0
BADR-4,2006-051A,2026-03-21T03:13:03.839808,1.00272071,.00071751,1.7764,82.0693,272.9511,258.1306,0,U,29526,999,5038,0,.148E-5,0
NAVSTAR 59 (USA 192),2006-052A,2026-03-20T16:01:39.427680,2.00552641,.00874715,54.9539,217.5127,89.6779,271.2858,0,U,29601,999,14163,0,.32E-6,0
WILDBLUE-1,2006-054A,2026-03-21T03:53:38.716224,1.00271358,.00015665,2.5747,81.5872,269.2752,135.0322,0,U,29643,999,5291,0,-.46E-6,0
LAPAN-TUBSAT,2007-001A,2026-03-21T05:46:50.610720,14.85845616,.00134899,98.1337,77.4942,109.2104,251.0571,0,U,29709,999,3809,-.47733E-7,-.58E-6,0
THEMIS A,2007-004A,2026-03-20T23:39:44.323488,0.87846152,.83971452,7.0369,118.1557,181.2608,172.8101,0,U,30580,999,4050,-.27142212E-1,-.43E-6,0
SKYNET 5A,2007-007B,2026-03-21T03:11:38.838624,1.00271606,.0003967,5.0775,74.8005,297.1195,309.8472,0,U,30794,999,6981,0,-.267E-5,0
THEMIS D,2007-004D,2026-03-21T03:21:46.514016,0.87835403,.83509874,6.8226,84.0513,218.1502,208.1573,0,U,30797,999,4030,0,-.65E-6,0
THEMIS E,2007-004E,2026-03-21T03:26:58.602048,0.87837050,.83546598,4.3888,99.1739,204.0074,223.8117,0,U,30798,999,6514,0,-.6E-6,0
ANIK F3,2007-009A,2026-03-20T23:54:34.697088,1.00272732,.0002701,0.9682,84.9196,280.4016,53.1451,0,U,31102,999,4567,0,.2E-7,0
HAIYANG-1B,2007-010A,2026-03-21T04:25:54.037344,14.31002935,.00147378,98.3446,65.4699,101.1077,259.1765,0,U,31113,999,98804,.46343757E-4,.81E-6,0
SAUDISAT 3,2007-012B,2026-03-20T18:52:10.662528,14.71363281,.00153758,98.1367,30.1789,144.4380,215.7854,0,U,31118,999,1474,.61491402E-4,.33E-5,0
SAUDICOMSAT 7,2007-012C,2026-03-20T20:45:15.145632,14.65987282,.00569892,98.3699,52.2364,112.7103,248.0138,0,U,31119,999,949,.12120196E-3,.627E-5,0
SAUDICOMSAT 6,2007-012E,2026-03-21T04:12:10.106208,14.62448526,.00707187,98.4011,46.1087,240.3969,119.0174,0,U,31121,999,732,.10494374E-3,.496E-5,0
SAUDICOMSAT 5,2007-012H,2026-03-21T03:58:06.912192,14.68025884,.00484655,98.3413,53.3066,43.7347,316.7680,0,U,31124,999,1068,.15456241E-3,.848E-5,0
SAUDICOMSAT 3,2007-012J,2026-03-20T20:51:31.921344,14.70553255,.00386348,98.3068,53.5637,333.1754,26.7453,0,U,31125,999,1184,.1646538E-3,.957E-5,0
SAUDICOMSAT 4,2007-012L,2026-03-20T21:05:10.023936,14.64393637,.00635965,98.3902,50.7003,173.1534,187.0552,0,U,31127,999,836,.10065055E-3,.494E-5,0
ASTRA 1L,2007-016A,2026-03-21T02:26:38.760864,1.00272662,.0003736,1.0928,82.2154,291.8411,176.6969,0,U,31306,999,4410,0,-.182E-5,0
GALAXY 17 (G-17),2007-016B,2026-03-21T04:24:04.527936,1.00271071,.00034648,2.7480,80.9985,286.7636,151.9626,0,U,31307,999,6892,0,-.203E-5,0
YAOGAN-2,2007-019A,2026-03-21T03:35:27.333888,14.82531688,.00201958,98.2769,297.7784,194.5431,165.5203,0,U,31490,999,1457,.97354116E-4,.726E-5,0
GLOBALSTAR M069,2007-020C,2026-03-20T10:59:13.409376,12.23469257,.00013221,52.0019,143.2652,327.1691,46.5304,0,U,31573,999,86794,.48573101E-3,-.4E-6,0
GLOBALSTAR M072,2007-020D,2026-03-20T23:12:59.719968,11.91656274,.00015706,51.9961,335.1137,116.5338,257.2605,0,U,31574,999,86446,.37778665E-3,-.56E-6,0
COSMO-SKYMED 1,2007-023A,2026-03-21T05:33:03.092256,14.96621222,.00013299,97.8880,271.3575,86.0971,274.0402,0,U,31598,999,1663,.25312529E-3,.2825E-4,0
TERRASAR-X,2007-026A,2026-03-20T11:12:41.669280,15.19146198,.0001839,97.4462,88.4371,85.1772,274.9673,0,U,31698,999,3975,.35783E-4,.684E-5,0
COSMOS 2428,2007-029A,2026-03-21T03:28:56.719488,14.12947630,.00095494,70.9441,179.3008,265.3812,94.6219,0,U,31792,999,96571,.22055693E-4,-.7E-7,0
DIRECTV 10,2007-032A,2026-03-21T02:46:36.376320,0.98336976,.00067466,0.1742,96.5108,282.4503,134.6762,0,U,31862,999,4470,0,-.78E-6,0
WORLDVIEW-1 (WV-1),2007-041A,2026-03-20T20:43:51.084480,15.23786298,.00027074,97.3828,200.8735,36.0250,324.1169,0,U,32060,999,2942,.28011386E-3,.6673E-4,0
INTELSAT 11 (IS-11),2007-044B,2026-03-21T03:48:52.905024,0.99053002,.00040884,3.3349,79.7299,210.5446,98.5422,0,U,32253,999,6757,0,-.274E-5,0
WGS F1 (USA 195),2007-046A,2026-03-21T04:36:10.866816,1.00274148,.00007101,0.0746,86.1655,240.9330,238.1375,0,U,32258,999,5145,0,-.265E-5,0
NAVSTAR 60 (USA 196),2007-047A,2026-03-20T23:22:25.451616,2.00559779,.01638181,54.0293,83.6998,86.0955,275.8077,0,U,32260,999,13504,0,.25E-6,0
GLOBALSTAR M066,2007-048C,2026-03-20T22:09:31.607136,12.30387099,.00042088,51.9593,311.2961,208.9280,164.5298,0,U,32265,999,84936,.86280751E-4,-.84E-6,0
COSMOS 2433 [GLONASS-M],2007-052A,2026-03-19T18:09:40.986432,2.13104206,.00014873,65.6261,318.9456,272.6324,87.4199,0,U,32275,999,14315,0,-.16E-6,0
COSMOS 2432 [GLONASS-M],2007-052B,2026-03-20T12:14:18.610368,2.13103407,.00102452,65.6416,319.0464,333.7936,188.2811,0,U,32276,999,14319,0,-.19E-6,0
YAOGAN-3,2007-055A,2026-03-21T07:46:22.240128,14.90418140,.00016897,97.8254,111.0512,76.8348,283.3058,0,U,32289,999,99277,.17040312E-3,.1605E-4,0
SKYNET 5B,2007-056B,2026-03-21T03:12:41.374944,1.00272859,.00039369,5.0286,74.5431,286.1902,251.1451,0,U,32294,999,6731,0,.145E-5,0
ASTRA 4A,2007-057A,2026-03-21T06:02:38.577696,1.00269870,.00024461,0.0090,171.1255,189.6790,273.4275,0,U,32299,999,5076,0,0,0
COSMO-SKYMED 2,2007-059A,2026-03-21T06:17:45.509856,14.82156891,.0001293,97.8872,265.1312,86.1620,273.9741,0,U,32376,999,98897,.63258322E-4,.451E-5,0
RADARSAT-2,2007-061A,2026-03-21T07:03:50.310720,14.29982069,.00012272,98.5810,88.4715,82.9976,277.1346,0,U,32382,999,95339,.52915082E-4,.93E-6,0
NAVSTAR 61 (USA 199),2007-062A,2026-03-19T02:04:29.821728,2.00554390,.00333955,55.1039,277.7728,160.8643,43.9837,0,U,32384,999,13370,0,.18E-6,0
HORIZONS-2,2007-063B,2026-03-21T03:29:14.415072,1.00270092,.00023766,2.3739,81.7119,282.3438,153.1190,0,U,32388,999,6693,0,-.25E-5,0
COSMOS 2434 [GLONASS-M],2007-065A,2026-03-20T02:28:46.750368,2.13101426,.0003132,64.3179,194.9179,67.0116,89.1780,0,U,32393,999,14187,0,.33E-6,0
COSMOS 2436 [GLONASS-M],2007-065C,2026-03-20T04:37:14.883168,2.13100342,.00173777,64.3265,194.9861,5.2348,352.0761,0,U,32395,999,14182,0,.34E-6,0
THURAYA-3,2008-001A,2026-03-20T20:53:38.493888,1.00277168,.00022796,5.8409,35.6305,306.8075,247.7304,0,U,32404,999,6660,0,-.297E-5,0
THOR 5,2008-006A,2026-03-21T06:02:38.577696,1.00271444,.00023232,0.0277,237.9189,117.4372,273.3070,0,U,32487,999,6643,0,-.7E-7,0
AMC-14,2008-011A,2026-03-20T22:10:07.063104,1.00328830,.00483201,23.9026,21.5823,357.1395,175.4955,0,U,32708,999,6728,0,.99E-6,0
NAVSTAR 62 (USA 201),2008-012A,2026-03-20T09:25:47.931168,2.00569746,.0207899,54.4832,153.4732,246.4655,111.4083,0,U,32711,999,13197,0,.46E-6,0
DIRECTV 11,2008-013A,2026-03-21T03:45:38.548224,1.00271343,.00001982,0.0217,358.5561,351.4982,145.8358,0,U,32729,999,4471,0,-.123E-5,0
ICO G1,2008-016A,2026-03-20T23:13:39.140832,1.00272998,.00027541,5.5130,36.3287,307.5213,90.1924,0,U,32763,999,6566,0,-.167E-5,0
VINASAT-1,2008-018A,2026-03-21T05:25:51.105216,1.00271846,.00022304,0.0271,274.6531,119.5335,357.9583,0,U,32767,999,6570,0,-.326E-5,0
STAR ONE C2,2008-018B,2026-03-20T23:21:38.374848,1.00271314,.00026937,1.0139,83.2335,276.6422,104.0342,0,U,32768,999,6577,0,-.274E-5,0
CARTOSAT-2A,2008-021A,2026-03-21T05:47:55.266432,14.79120908,.00128355,97.7749,131.9116,42.8189,317.4020,0,U,32783,999,96580,.10977506E-3,.764E-5,0
CUTE-1.7+APD II (CO-65),2008-021C,2026-03-21T04:32:43.489536,15.08523764,.00082521,97.8226,59.8695,341.1361,18.9560,0,U,32785,999,97192,.38738237E-3,.5984E-4,0
CANX-2,2008-021H,2026-03-20T21:04:12.683712,15.04910914,.00102153,97.8582,58.0200,351.9500,8.1560,0,U,32790,999,97152,.35082812E-3,.4907E-4,0
SEEDS II (CO-66),2008-021J,2026-03-20T21:55:07.444704,15.29525343,.00005963,97.7525,73.8150,215.9892,144.1307,0,U,32791,999,97378,.65919747E-3,.18813E-3,0
AMOS-3,2008-022A,2026-03-21T06:10:38.762112,1.00271214,.00014326,0.2273,87.8281,186.8357,352.6275,0,U,32794,999,8145,0,-.33E-6,0
GALAXY 18 (G-18),2008-024A,2026-03-20T16:14:24.822816,1.00271724,.0002814,0.0223,189.0666,169.7070,300.0461,0,U,32951,999,4496,0,0,0
YUBILEINY (RS30),2008-025A,2026-03-21T07:07:19.824672,12.43176266,.0019961,82.5019,50.0996,140.2237,220.0311,0,U,32953,999,80877,.15087623E-4,.12E-6,0
COSMOS 2437,2008-025B,2026-03-21T07:28:06.976704,12.42756796,.00207647,82.4998,52.0873,157.8883,322.1405,0,U,32954,999,80845,-.81920224E-3,-.103E-5,0
COSMOS 2438,2008-025C,2026-03-21T05:54:45.619776,12.43366830,.0021931,82.5010,47.5488,133.8431,226.4467,0,U,32955,999,80890,-.54054954E-3,-.65E-6,0
COSMOS 2439,2008-025D,2026-03-21T06:45:31.580928,12.43067896,.00213767,82.5048,52.4304,143.9284,216.3243,0,U,32956,999,80879,-.10256238E-2,-.132E-5,0
FENGYUN 3A,2008-026A,2026-03-21T01:59:53.200896,14.19549548,.00092705,98.6813,22.6000,28.2734,331.8944,0,U,32958,999,92290,.57625217E-4,.78E-6,0
ZHONGXING-9,2008-028A,2026-03-21T00:06:36.722016,1.00271587,.00080552,0.5412,86.6544,252.4336,293.4878,0,U,33051,999,6515,0,-.246E-5,0
FGRST (GLAST),2008-029A,2026-03-20T18:04:19.825536,15.23414291,.00082169,25.5817,98.2902,5.8954,354.1680,0,U,33053,999,98233,.13183716E-3,.3566E-4,0
SKYNET 5C,2008-030A,2026-03-21T04:43:10.197120,1.00272189,.00050357,3.5628,78.0692,293.8131,219.8128,0,U,33055,999,6507,0,-.136E-5,0
TURKSAT 3A,2008-030B,2026-03-21T05:00:16.058016,1.00268565,.00045622,0.0382,81.0208,301.0084,273.7642,0,U,33056,999,5147,0,.148E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-03-21T04:39:18.067968,1.00271307,.00031593,2.4794,81.3783,252.0965,243.5719,0,U,33153,999,6481,0,-.221E-5,0
ECHOSTAR 11,2008-035A,2026-03-21T05:33:38.498112,1.00271735,.00024682,0.7762,85.1753,262.7901,164.1956,0,U,33207,999,5033,0,-.54E-6,0
SUPERBIRD-C2,2008-038A,2026-03-21T05:32:38.577120,1.00271106,.00019967,2.1330,82.3619,359.8343,315.7373,0,U,33274,999,10484,0,-.303E-5,0
INMARSAT 4-F3,2008-039A,2026-03-20T21:29:33.454176,1.00272081,.00027934,4.2190,31.2829,337.6811,33.8395,0,U,33278,999,4566,0,-.136E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-03-21T05:37:57.730080,14.83753565,.00206637,97.6642,69.5105,68.5318,291.8098,0,U,33320,999,94536,.8424684E-4,.648E-5,0
HUANJING 1B (HJ-1B),2008-041B,2026-03-21T05:35:19.770144,14.83129484,.00378731,97.6489,72.9393,110.9422,249.5852,0,U,33321,999,94537,.6983903E-4,.525E-5,0
GEOEYE 1,2008-042A,2026-03-21T05:32:48.435360,14.64780354,.00031573,98.1188,155.2685,353.6988,6.4175,0,U,33331,999,93727,.87420426E-4,.419E-5,0
NIMIQ 4,2008-044A,2026-03-21T05:03:04.468896,1.00270284,.00021087,0.0204,226.7522,145.6041,160.1109,0,U,33373,999,6410,0,-.218E-5,0
GALAXY 19 (G-19),2008-045A,2026-03-21T03:45:38.548224,1.00271958,.0002779,0.0288,248.0607,121.5510,128.4715,0,U,33376,999,6402,0,-.137E-5,0
THEOS,2008-049A,2026-03-21T06:01:24.449088,14.20118229,.00010968,98.5676,140.3516,94.5282,265.6021,0,U,33396,999,90548,-.9471424E-4,-.244E-5,0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-03-21T05:42:38.074752,15.16204622,.00104598,97.8507,110.5180,321.2900,38.7581,0,U,33408,999,94963,.17478458E-3,.3307E-4,0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-03-21T06:55:35.723424,15.03944361,.0018925,97.8641,98.7139,343.2210,16.8386,0,U,33409,999,94953,.21792402E-3,.2952E-4,0
COSMO-SKYMED 3,2008-054A,2026-03-21T06:40:51.638016,15.06336437,.00152999,97.8392,297.3672,200.7904,159.2702,0,U,33412,999,94370,.27009759E-3,.3917E-4,0
SHIYAN-3 (SY-3),2008-056A,2026-03-21T00:22:10.868448,14.30770227,.00142725,98.6163,107.3857,37.9928,322.2259,0,U,33433,999,90619,.67037202E-4,.132E-5,0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-03-21T05:08:25.964160,14.30132876,.00150697,98.6229,107.3224,42.4197,317.8147,0,U,33434,999,90604,-.42854292E-4,-.155E-5,0
ASTRA 1M,2008-057A,2026-03-21T05:54:38.596320,1.00275233,.00017572,0.0731,70.9153,4.1870,211.5545,0,U,33436,999,4485,0,.122E-5,0
YAOGAN-4,2008-061A,2026-03-21T06:11:06.574272,14.83010883,.00144559,97.9258,14.4555,3.2807,356.8498,0,U,33446,999,93263,.15203364E-3,.1184E-4,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-03-21T04:33:56.082816,1.00273052,.000379,2.7230,80.2209,284.7001,191.9766,0,U,33459,999,4646,0,-.279E-5,0
GOSAT (IBUKI),2009-002A,2026-03-21T04:24:15.639840,14.67546145,.00011278,98.0778,192.4186,87.4537,272.6796,0,U,33492,999,91855,.73374769E-4,.368E-5,0
STARS (KUKAI),2009-002G,2026-03-20T10:15:10.065312,14.95036531,.00098496,98.1479,23.2023,100.2318,260.0012,0,U,33498,999,92521,.30882984E-3,.332E-4,0
KKS-1 (KISEKI),2009-002H,2026-03-21T04:56:50.924544,14.82870005,.00070305,98.1185,1.2768,206.8691,153.2158,0,U,33499,999,92315,.18458868E-3,.144E-4,0
EXPRESS-AM44,2009-007A,2026-03-21T04:45:10.006272,1.00271592,.00040802,3.2354,79.4707,278.2014,241.3375,0,U,33595,999,5140,0,-.85E-6,0
NSS-9,2009-008A,2026-03-21T03:57:52.042752,1.00270577,.00021454,1.0328,83.4701,261.4066,76.3332,0,U,33749,999,6263,0,.74E-6,0
TELSTAR 11N,2009-009A,2026-03-20T23:29:30.119712,1.00267481,.00025389,0.0209,174.4457,169.2573,149.6131,0,U,34111,999,4536,0,0,0
NAVSTAR 63 (USA 203),2009-014A,2026-03-18T19:23:05.507232,2.00555378,.01448494,54.5014,214.2770,61.5034,299.0104,0,U,34661,999,12446,0,.18E-6,0
WGS F2 (USA 204),2009-017A,2026-03-21T03:22:02.977536,1.00270855,.00002884,0.0170,177.5447,68.8764,40.2598,0,U,34713,999,4473,0,0,0
SES-7 (PROTOSTAR 2),2009-027A,2026-03-20T22:08:35.176704,1.00271770,.00017647,0.0535,77.0409,238.1383,303.6691,0,U,34941,999,6174,0,-.343E-5,0
MEASAT-3A,2009-032A,2026-03-21T03:51:07.689024,1.00271764,.00029067,0.0446,8.7029,348.9499,38.7945,0,U,35362,999,714,0,-.109E-5,0
GOES 14,2009-033A,2026-03-21T05:41:38.585760,1.00105430,.00016469,1.4616,84.1433,269.2510,102.3809,0,U,35491,999,571,0,.97E-6,0
FM-5,2009-034A,2026-03-21T00:58:16.766112,1.00272196,.00007244,0.0344,262.2662,341.6583,223.0522,0,U,35493,999,4576,0,-.198E-5,0
TERRESTAR-1,2009-035A,2026-03-21T00:51:09.949248,1.00272700,.00032132,5.1082,48.8216,315.1661,76.3378,0,U,35496,999,6125,0,-.52E-6,0
COSMOS 2451,2009-036A,2026-03-21T04:59:19.787424,12.40868280,.00075136,82.4909,146.9573,50.3053,309.8687,0,U,35498,999,75673,.91670654E-4,.22E-6,0
COSMOS 2453,2009-036C,2026-03-21T05:29:15.163872,12.41518081,.00068035,82.4905,142.5532,8.8215,351.2982,0,U,35500,999,75706,.11466193E-3,.25E-6,0
DEIMOS-1,2009-041A,2026-03-21T05:05:06.730944,14.75131861,.00026735,97.7275,241.3075,100.9942,259.1569,0,U,35681,999,89391,.81399213E-4,.502E-5,0
DUBAISAT-1,2009-041B,2026-03-21T02:32:40.293888,14.74936550,.00102751,97.9895,214.4089,1.0656,359.0573,0,U,35682,999,89211,.16512242E-3,.1059E-4,0
UK-DMC 2,2009-041C,2026-03-21T07:08:03.606144,14.75875222,.00012765,97.8676,217.4917,98.7304,261.4051,0,U,35683,999,89360,.97758465E-4,.622E-5,0
APRIZESAT 4,2009-041D,2026-03-21T04:29:10.732128,14.83730060,.00421857,98.1467,153.7456,246.2584,113.4202,0,U,35684,999,89831,.99031228E-4,.772E-5,0
NANOSAT 1B,2009-041E,2026-03-21T05:18:06.950592,14.92770128,.00510158,98.1044,196.2181,94.2085,266.4965,0,U,35685,999,90129,.18116539E-3,.1856E-4,0
APRIZESAT 3,2009-041F,2026-03-21T03:34:54.348960,14.95938338,.0061779,98.1923,229.2353,358.9421,1.1658,0,U,35686,999,90321,.14945984E-3,.167E-4,0
ASIASAT 5,2009-042A,2026-03-21T01:51:26.667936,1.00270845,.00016219,0.0306,107.0539,248.1984,311.7088,0,U,35696,999,6082,0,-.305E-5,0
NAVSTAR 64 (USA 206),2009-043A,2026-03-20T21:13:34.758912,2.00559246,.00520613,56.1587,30.9205,80.7583,289.3901,0,U,35752,999,12159,0,-.56E-6,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-03-21T05:32:38.577120,1.00268884,.00018594,0.0170,191.9887,110.3568,91.6205,0,U,35755,999,6072,0,0,0
OPTUS D3,2009-044B,2026-03-20T20:59:21.349824,1.00271652,.00030219,0.8785,269.8512,82.1277,297.3897,0,U,35756,999,6068,0,-.144E-5,0
NIMIQ 5,2009-050A,2026-03-21T02:32:29.612256,1.00269863,.00026949,0.0208,181.6524,180.1012,142.3000,0,U,35873,999,6046,0,0,0
OCEANSAT-2,2009-051A,2026-03-21T06:30:56.831040,13.99646953,.0017668,98.2296,75.9190,119.4037,240.8896,0,U,35931,999,86703,.29098837E-3,.388E-5,0
SWISSCUBE,2009-051B,2026-03-20T16:47:21.208128,14.62288075,.00077256,98.4089,346.0374,121.5381,238.6575,0,U,35932,999,87622,.22525228E-3,.1087E-4,0
